Institution,Program,Degree Type,Country,Decision,Notification Date,Notification Method,Undergrad GPA,GRE General,GRE Verbal,Analytical Writing,Notes,Details URL
University of Texas at Austin,Chemistry,PhD,American,Accepted,on 18/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/939862
University of Texas at Austin,Civil And Environmental Engineering,PhD,International,Accepted,on 28/10/2024,E-mail,3.8,318,151,4.0,,https://www.thegradcafe.com/result/941089
University of Texas at Austin,Molecular Biology,PhD,International,Accepted,on 14/01/2025,E-mail,3.86,0,0,0.0,Interdisciplinary Life Sciences Graduate Programs?- Cell and Molecular Biology Ph.D. Program?,https://www.thegradcafe.com/result/940842
University of Texas at Austin,Molecular Biology,PhD,International,Interview,on 20/12/2024,E-mail,3.91,0,0,0.0,,https://www.thegradcafe.com/result/940719
University of Texas at Austin,Neuroscience,PhD,American,Interview,on 18/12/2024,E-mail,3.9,0,0,0.0,3 years of research experience,https://www.thegradcafe.com/result/941096
University of Texas at Austin,Neuroscience,PhD,American,Interview,on 18/12/2024,E-mail,3.72,0,0,0.0,,https://www.thegradcafe.com/result/940175
University of Texas at Austin,Neuroscience,PhD,International,Interview,on 18/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/939869
University of Texas at Austin,Neuroscience,PhD,American,Interview,on 18/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/939812
University of Texas at Austin,Pharmaceutical Sciences,PhD,International,Interview,on 23/12/2024,E-mail,3.98,0,0,0.0,Pharmacology and toxicology division,https://www.thegradcafe.com/result/940786
University of Texas at Austin,Pharmacology,PhD,American,Interview,on 20/12/2024,E-mail,3.9,0,0,0.0,3 years of research experience,https://www.thegradcafe.com/result/941101
University of Texas at Austin,Social Psychology,PhD,American,Rejected,on 18/12/2024,E-mail,3.95,0,0,0.0,Rejected after prelim interview,https://www.thegradcafe.com/result/939953
Uppsala University,Economics,PhD,International,Interview,on 28/02/2024,E-mail,3.75,170,163,4.0,,https://www.thegradcafe.com/result/925972
Uppsala University,Political Science,PhD,International,Rejected,on 05/04/2024,E-mail,0.0,0,0,0.0,Rejection after short-listing,https://www.thegradcafe.com/result/936369
Uppsala University,Political Science,PhD,International,Wait listed,on 12/03/2024,E-mail,0.0,0,0,0.0,"Ignore the status, have anyone heard back from UU?",https://www.thegradcafe.com/result/931280
Vanderbilt University,Anthropology,PhD,International,Interview,on 13/12/2024,E-mail,3.6,0,0,0.0,Finished interviewing - waiting to see when decision's come in!,https://www.thegradcafe.com/result/940029
Vanderbilt University,Anthropology,PhD,International,Interview,on 16/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/939577
Vanderbilt University,Anthropology,PhD,American,Rejected,on 13/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/931946
Vanderbilt University,Anthropology,PhD,American,Interview,on 18/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/911904
Vanderbilt University,Anthropology,PhD,American,Interview,on 23/01/2024,E-mail,0.0,0,0,0.0,Bioarchaeology track! The interview went as well as it could have and I am hoping for a good result!,https://www.thegradcafe.com/result/909502
Vanderbilt University,Astrophysics,PhD,American,Accepted,on 02/03/2024,E-mail,0.0,0,0,0.0,Had an interview the week of the 26th,https://www.thegradcafe.com/result/927854
Vanderbilt University,Astrophysics,PhD,American,Interview,on 21/02/2024,E-mail,3.88,0,0,0.0,,https://www.thegradcafe.com/result/924809
Vanderbilt University,Astrophysics,PhD,American,Interview,on 21/02/2024,E-mail,3.88,0,0,0.0,,https://www.thegradcafe.com/result/922746
Vanderbilt University,Biological Science,PhD,American,Interview,on 18/12/2024,E-mail,3.79,0,0,0.0,IGP - Neuro track,https://www.thegradcafe.com/result/939745
Vanderbilt University,Biological Sciences,PhD,American,Interview,on 16/12/2024,E-mail,3.27,0,0,0.0,,https://www.thegradcafe.com/result/939848
Vanderbilt University,Biological Sciences,PhD,International,Interview,on 16/12/2024,E-mail,3.94,0,0,0.0,,https://www.thegradcafe.com/result/939553
Vanderbilt University,Biological Sciences,PhD,American,Accepted,on 16/02/2024,Phone,0.0,0,0,0.0,,https://www.thegradcafe.com/result/920945
Vanderbilt University,Biomedical Engineering,PhD,American,Rejected,on 21/04/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/938682
Vanderbilt University,Biomedical Engineering,PhD,American,Wait listed,on 10/04/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/938681
Vanderbilt University,Biomedical Engineering,PhD,American,Rejected,on 21/04/2024,E-mail,3.94,0,0,0.0,"Waitlist was upgraded (downgraded?) to rejection. Since it's after 15th April I've committed elsewhere anyways, oh well",https://www.thegradcafe.com/result/937765
Vanderbilt University,Biomedical Engineering,PhD,International,Wait listed,on 10/04/2024,Postal Service,0.0,0,0,0.0,After several months of absolute silence :)),https://www.thegradcafe.com/result/936976
Vanderbilt University,Biomedical Engineering,PhD,American,Wait listed,on 10/04/2024,E-mail,3.2,0,0,0.0,,https://www.thegradcafe.com/result/936760
Vanderbilt University,Biomedical Engineering,PhD,International,Wait listed,on 10/04/2024,E-mail,0.0,0,0,0.0,"If anybody don't want the seat, please decline. This is my dream school",https://www.thegradcafe.com/result/936746
Vanderbilt University,Biomedical Engineering,PhD,American,Wait listed,on 10/04/2024,E-mail,3.94,0,0,0.0,Better than silence; oh well,https://www.thegradcafe.com/result/936736
Vanderbilt University,Biomedical Engineering,PhD,American,Accepted,on 25/03/2024,E-mail,3.9,0,0,0.0,"Recommended for admission 3 days after in-person interview! PI reached out to accept me as well, yesterday. Official letter by the end of the week.",https://www.thegradcafe.com/result/934601
Vanderbilt University,Biomedical Engineering,PhD,International,Interview,on 13/12/2023,E-mail,3.9,0,0,0.0,"Campus visit in March, not a formal interview",https://www.thegradcafe.com/result/901539
Vanderbilt University,Biomedical Informatics,PhD,American,Interview,on 10/12/2024,E-mail,3.8,0,0,0.0,,https://www.thegradcafe.com/result/939302
Vanderbilt University,Biomedical Sciences,PhD,American,Interview,on 18/12/2024,E-mail,3.94,0,0,0.0,,https://www.thegradcafe.com/result/939744
Vanderbilt University,Biomedical Sciences,PhD,American,Interview,on 18/12/2024,E-mail,3.88,0,0,0.0,IGP Biomedical Sciences,https://www.thegradcafe.com/result/939743
Vanderbilt University,Biostatistics,PhD,International,Interview,on 03/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/913465
Vanderbilt University,Biostatistics,PhD,International,Interview,on 03/02/2024,E-mail,0.0,0,0,0.0,In-person campus visit invitation. Had an interview earlier this week.,https://www.thegradcafe.com/result/912658
Vanderbilt University,Biostatistics,PhD,International,Interview,on 31/01/2024,E-mail,0.0,0,0,0.0,30 mins zoom interview with program director. They only accept 4-6 PhD every year.,https://www.thegradcafe.com/result/910799
Vanderbilt University,Biostatistics,PhD,International,Interview,on 25/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/908565
Vanderbilt University,Biostatistics,PhD,International,Interview,on 14/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/905100
Vanderbilt University,Biostatistics,PhD,International,Interview,on 14/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/905064
Vanderbilt University,Biostatistics,PhD,International,Interview,on 14/01/2024,E-mail,0.0,0,0,0.0,Email invitation for the interview with the director for 30 minutes.,https://www.thegradcafe.com/result/904974
Vanderbilt University,Chemical And Biomolecular Engineering,PhD,International,Rejected,on 01/02/2024,E-mail,3.6,0,0,0.0,Email to check the portal.,https://www.thegradcafe.com/result/925736
Vanderbilt University,Chemical And Biomolecular Engineering,PhD,International,Rejected,on 31/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/911201
Vanderbilt University,Chemical Biology,PhD,American,Interview,on 13/12/2024,E-mail,3.68,0,0,0.0,"About 3 years research experience, no pubs, a few conferences/posters. Quantitative and chemical biology PhD program",https://www.thegradcafe.com/result/939365
Vanderbilt University,Chemical Engineering,PhD,American,Accepted,on 19/12/2024,E-mail,3.86,0,0,0.0,,https://www.thegradcafe.com/result/940965
Vanderbilt University,Chemical Engineering,PhD,American,Wait listed,on 07/04/2024,Website,3.57,0,0,0.0,"Got email to check the portal, saw that I was waitlisted. Given how long it took them to give any notice, I'm surprised it wasn't a rejection. Never had an interview",https://www.thegradcafe.com/result/936347
Vanderbilt University,Chemical Engineering,PhD,International,Wait listed,on 05/04/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/936219
Vanderbilt University,Chemistry,PhD,International,Rejected,on 10/02/2024,E-mail,3.55,0,0,0.0,,https://www.thegradcafe.com/result/916665
Vanderbilt University,Chemistry,PhD,International,Accepted,on 12/01/2024,E-mail,2.9,0,0,0.0,,https://www.thegradcafe.com/result/904746
Vanderbilt University,Civil Engineering,PhD,International,Accepted,on 31/01/2024,Website,0.0,170,162,4.0,,https://www.thegradcafe.com/result/911866
Vanderbilt University,Clinical Psychology,PhD,American,Accepted,on 03/02/2024,E-mail,0.0,0,0,0.0,IGNORE STATUS - Has anyone heard anything at all from Vanderbilt clinical psych?,https://www.thegradcafe.com/result/912685
Vanderbilt University,Clinical Psychology,PhD,International,Interview,on 06/12/2023,E-mail,0.0,0,0,0.0,Pre-interview with PI (not comfortable sharing PI initials),https://www.thegradcafe.com/result/902806
Vanderbilt University,Cognitive Neuroscience,PhD,American,Accepted,on 16/12/2024,Other,3.8,0,0,0.0,PI flew me out to Nashville to meet lab and other PIs. After a long day of interviews and meetings I was told that I have an offer. They said I would get an official letter in a few weeks after the holidays.,https://www.thegradcafe.com/result/939872
Vanderbilt University,Cognitive Psychology,PhD,American,Accepted,on 02/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/912448
Vanderbilt University,Community Research And Action,PhD,International,Accepted,on 05/02/2024,E-mail,0.0,0,0,0.0,Interviewed in January and informally notified admission at the end of January. Formal offer today.,https://www.thegradcafe.com/result/913297
Vanderbilt University,Computer Science,PhD,International,Rejected,on 12/04/2024,E-mail,3.68,0,0,0.0,"As expected, no interview! (1a/5r/1w/1p)",https://www.thegradcafe.com/result/937226
Vanderbilt University,Computer Science,PhD,International,Rejected,on 13/04/2024,E-mail,3.75,0,0,0.0,"2.25 oral offer, I rejected.",https://www.thegradcafe.com/result/937099
Vanderbilt University,Computer Science,PhD,International,Rejected,on 12/04/2024,Website,3.83,162,161,3.5,Finally an answer! 1a | 5r | 3p | 4i,https://www.thegradcafe.com/result/937071
Vanderbilt University,Computer Science,PhD,International,Accepted,on 15/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/920249
Vanderbilt University,Computer Science,PhD,American,Accepted,on 15/02/2024,Website,0.0,0,0,0.0,"PI reached out in Jan, discussing medical image analysis using ML & Computer Vision. 3.38 GPA during Research-based master's focusing on Computer Vision. Official letter from school 2/15.",https://www.thegradcafe.com/result/919627
Vanderbilt University,Computer Science,PhD,American,Interview,on 29/01/2024,E-mail,3.57,0,0,0.0,PI reached out to discuss Medical Image Analysis. I displayed interested in Computer Vision and AI/ML.,https://www.thegradcafe.com/result/909640
Vanderbilt University,Computer Science,PhD,International,Interview,on 16/01/2024,E-mail,0.0,0,0,0.0,Informal Interview from POI,https://www.thegradcafe.com/result/906355
Vanderbilt University,Developmental Psychology/developmental Science,PhD,International,Accepted,on 21/12/2023,E-mail,0.0,164,164,4.5,Email from PI. Interviewed on Dec 18th.,https://www.thegradcafe.com/result/902772
Vanderbilt University,EES,PhD,International,Wait listed,on 07/02/2024,E-mail,0.0,0,0,0.0,Email from PI.,https://www.thegradcafe.com/result/926529
Vanderbilt University,Economics,PhD,International,Wait listed,on 08/04/2024,E-mail,0.0,0,0,0.0,TPB: We are in the same boat. I beg you to decline if you do not appreciate this program. Prof. Kamal Saggi and Prof. Kevin Huang are perfect matches for me. My intended fields are international finance/macro and/or financial economics.,https://www.thegradcafe.com/result/936413
Vanderbilt University,Economics,PhD,American,Rejected,on 25/03/2024,Website,3.6,165,155,4.5,It is what it is,https://www.thegradcafe.com/result/934548
Vanderbilt University,Economics,PhD,American,Rejected,on 25/03/2024,E-mail,3.65,168,162,4.5,took them long enough! email to check portal. -  9a/4w/7r/2p,https://www.thegradcafe.com/result/934547
Vanderbilt University,Economics,PhD,International,Wait listed,on 16/03/2024,E-mail,0.0,0,0,0.0,On the waitlist and will decline. Good luck to other applicants!,https://www.thegradcafe.com/result/932861
Vanderbilt University,Economics,PhD,International,Wait listed,on 15/03/2024,E-mail,3.92,0,0,0.0,High waitlist,https://www.thegradcafe.com/result/932712
Vanderbilt University,Economics,PhD,American,Wait listed,on 15/03/2024,E-mail,0.0,0,0,0.0,email from director of admissions,https://www.thegradcafe.com/result/932591
Vanderbilt University,Economics,PhD,American,Rejected,on 23/02/2024,E-mail,3.6,165,156,4.5,Email to check portal,https://www.thegradcafe.com/result/924182
Vanderbilt University,Economics,PhD,American,Rejected,on 23/02/2024,E-mail,0.0,0,0,0.0,email to check portal,https://www.thegradcafe.com/result/924161
Vanderbilt University,Economics,PhD,International,Rejected,on 23/02/2024,Postal Service,0.0,0,0,0.0,email to check portal. 4a/1wl/5r/17p,https://www.thegradcafe.com/result/924128
Vanderbilt University,Economics,PhD,International,Rejected,on 23/02/2024,E-mail,4.0,170,0,0.0,GPA is grad. Emailed to check portal,https://www.thegradcafe.com/result/924107
Vanderbilt University,Economics,PhD,International,Rejected,on 23/02/2024,Website,0.0,0,0,0.0,Email to check the portal,https://www.thegradcafe.com/result/924091
Vanderbilt University,Education Policy,PhD,American,Interview,on 23/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/941061
Vanderbilt University,Education Policy,PhD,American,Interview,on 23/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/940778
Vanderbilt University,Electrical And Computer Engineering,PhD,International,Rejected,on 29/03/2024,E-mail,3.85,0,0,0.0,,https://www.thegradcafe.com/result/935355
Vanderbilt University,Electrical And Computer Engineering,PhD,American,Accepted,on 22/03/2024,E-mail,3.5,0,0,0.0,,https://www.thegradcafe.com/result/934132
Vanderbilt University,English,PhD,International,Rejected,on 02/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/927825
Vanderbilt University,English,PhD,American,Rejected,on 01/03/2024,E-mail,0.0,0,0,0.0,"The cycle is almost over--I have some wonderful options, so I'm not concerned about this rejection. (Apologies for the previous notice that says I was accepted--I was sloppy filling out the form.)",https://www.thegradcafe.com/result/927606
Vanderbilt University,English,PhD,American,Accepted,on 01/03/2024,E-mail,0.0,0,0,0.0,"The cycle is almost over--I have some wonderful options, so I'm not concerned about this rejection.",https://www.thegradcafe.com/result/927605
Vanderbilt University,English,PhD,American,Rejected,on 01/03/2024,E-mail,3.93,0,0,0.0,"MA in Lit with 4.0, presented at international and domestic academic conferences, several publications in progress, received a national endowment for research, developed and taught upper level course, very involved during undergrad, archival work, and had recommendations from several scholars in field.",https://www.thegradcafe.com/result/927515
Vanderbilt University,English,PhD,American,Rejected,on 01/03/2024,Website,0.0,0,0,0.0,,https://www.thegradcafe.com/result/927447
Vanderbilt University,English,PhD,American,Rejected,on 01/03/2024,E-mail,0.0,0,0,0.0,Email to check portal,https://www.thegradcafe.com/result/927446
Vanderbilt University,English,PhD,American,Rejected,on 01/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/927425
Vanderbilt University,English,PhD,American,Accepted,on 29/01/2024,E-mail,3.97,0,0,0.0,,https://www.thegradcafe.com/result/909915
Vanderbilt University,English,PhD,American,Accepted,on 29/01/2024,E-mail,3.6,0,0,0.0,,https://www.thegradcafe.com/result/909851
Vanderbilt University,English,PhD,American,Accepted,on 15/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/905932
Vanderbilt University,English,PhD,American,Accepted,on 16/01/2024,E-mail,3.6,0,0,0.0,"Received an invitation to apply for additional funding, explicitly stated my admission was not affected by it.",https://www.thegradcafe.com/result/905170
Vanderbilt University,Epidemiology,PhD,International,Wait listed,on 21/02/2024,E-mail,0.0,0,0,0.0,"Waitlisted by Vanderbilt Epi PhD. Congratulations to those of you who get accepted. If I may say this, please, please, please, decline your offer if you do not plan to go. This is my best match school and I really would like to go there. I wish you the best for your future endeavors! God bless you!",https://www.thegradcafe.com/result/923787
Vanderbilt University,Epidemiology,PhD,International,Rejected,on 06/02/2024,Website,4.0,0,0,0.0,"From UK, GRE not required, undergrad in Biomed (hons) GPA 3.7, Masters in Human Nutrition GPA 4.0. Year of experience working in Epidemiology. I hoped to study the relationship between diet and the risk of cancer in the population (A specialism of this school).",https://www.thegradcafe.com/result/913910
Vanderbilt University,Epidemiology,PhD,International,Interview,on 31/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/911497
Vanderbilt University,Health Policy,PhD,International,Accepted,on 05/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/913185
Vanderbilt University,Health Policy,PhD,American,Rejected,on 02/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/912149
Vanderbilt University,Hearing And Speech Science,PhD,American,Accepted,on 14/02/2024,E-mail,3.97,0,0,0.0,,https://www.thegradcafe.com/result/918741
Vanderbilt University,Hearing And Speech Science,PhD,American,Rejected,on 09/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/916336
Vanderbilt University,Hearing And Speech Sciences,PhD,American,Interview,on 01/01/2024,E-mail,3.97,0,0,0.0,,https://www.thegradcafe.com/result/903034
Vanderbilt University,History,PhD,International,Accepted,on 24/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/922997
Vanderbilt University,History,PhD,American,Rejected,on 20/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/921929
Vanderbilt University,History,PhD,International,Rejected,on 20/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/921906
Vanderbilt University,History,PhD,International,Rejected,on 19/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/921333
Vanderbilt University,History,PhD,American,Rejected,on 19/02/2024,E-mail,3.84,0,0,0.0,"Got an email saying that there was a decision update in the portal. Portal led to rejection letter. This was my last PhD program to hear back from, I am bummed in that regard (although not too surprised since it wasn't a perfect fit). I suppose maybe a masters before PhD will end up working out in the long run, or maybe I'll get off a waitlist :/ 2a/2i/2w/6r",https://www.thegradcafe.com/result/921310
Vanderbilt University,History,PhD,American,Rejected,on 19/02/2024,E-mail,0.0,0,0,0.0,Email to check portal; 3a/6r/0w,https://www.thegradcafe.com/result/921246
Vanderbilt University,History,PhD,American,Rejected,on 19/02/2024,Website,0.0,0,0,0.0,No email. Just checked portal today. Rejection,https://www.thegradcafe.com/result/921236
Vanderbilt University,History,PhD,American,Rejected,on 19/02/2024,Other,3.92,0,0,0.0,Checked portal and saw update. No email. Especially bummed because I was applying to one of their areas of focus and am obtaining a professional degree in that field.,https://www.thegradcafe.com/result/921234
Vanderbilt University,History,PhD,International,Interview,on 18/02/2024,Other,0.0,0,0,0.0,Ignore status. Is there anyone who heard anything?,https://www.thegradcafe.com/result/921054
Vanderbilt University,History,PhD,International,Interview,on 16/02/2024,E-mail,0.0,0,0,0.0,Ignore status. Is there anyone who heard anything? I saw nothing in the cafe and this makes me stressed.,https://www.thegradcafe.com/result/919948
Vanderbilt University,History,PhD,International,Interview,on 13/02/2024,Other,0.0,0,0,0.0,"IGNORE THE STATUS, PLEASE. Did anyone hear back from Vanderbilt at all?",https://www.thegradcafe.com/result/918143
Vanderbilt University,History,PhD,International,Interview,on 09/02/2024,Other,0.0,0,0,0.0,Ignore interview. Has anyone received any official ACCEPTANCE?,https://www.thegradcafe.com/result/915850
Vanderbilt University,History,PhD,International,Interview,on 04/02/2024,Other,0.0,0,0,0.0,Please ignore the interview! Has anyone received any notification? Best of luck for everyone :),https://www.thegradcafe.com/result/912837
Vanderbilt University,History,PhD,International,Interview,on 02/02/2024,Other,0.0,0,0,0.0,IGNORE STATUS (Interview): Does anyone have any updates from this program? TIA!,https://www.thegradcafe.com/result/911892
Vanderbilt University,History,PhD,American,Accepted,on 23/01/2024,E-mail,0.0,0,0,0.0,Email from DGS.,https://www.thegradcafe.com/result/909838
Vanderbilt University,History,PhD,International,Interview,on 29/01/2024,E-mail,0.0,0,0,0.0,Ignore the status? Has anyone heard anything about the decisions?,https://www.thegradcafe.com/result/909797
Vanderbilt University,History,PhD,International,Interview,on 13/01/2024,E-mail,0.0,0,0,0.0,"Ignore the interview. Has anyone received updates regarding the interviews or decisions? The application deadline was December 1st, and it has been quite a while since then. Could anyone share any information or updates they have heard?",https://www.thegradcafe.com/result/904841
Vanderbilt University,IGP,PhD,American,Accepted,on 25/03/2024,E-mail,0.0,0,0,0.0,Got accepted off the Waitlist!,https://www.thegradcafe.com/result/934531
Vanderbilt University,IGP,PhD,American,Wait listed,on 27/02/2024,E-mail,3.75,0,0,0.0,"Masters in BioMed, 5 Years research lab",https://www.thegradcafe.com/result/933514
Vanderbilt University,IGP,PhD,American,Accepted,on 27/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/925721
Vanderbilt University,IGP,PhD,International,Accepted,on 27/02/2024,E-mail,4.0,0,0,0.0,,https://www.thegradcafe.com/result/925690
Vanderbilt University,IGP,PhD,American,Interview,on 01/02/2024,E-mail,0.0,0,0,0.0,"I applied on the due date. I was surprised they have interviews so late - I had choices of Feb 23, March 4, or March 16",https://www.thegradcafe.com/result/912048
Vanderbilt University,IGP,PhD,American,Rejected,on 31/01/2024,E-mail,3.78,0,0,0.0,"No interview, General email saying to check portal",https://www.thegradcafe.com/result/911172
Vanderbilt University,IGP,PhD,International,Rejected,on 31/01/2024,E-mail,0.0,0,0,0.0,general rej as expectation.,https://www.thegradcafe.com/result/911100
Vanderbilt University,IGP,PhD,American,Rejected,on 31/01/2024,E-mail,3.5,0,0,0.0,Emailed to check the portal. Portal had letter of rejection,https://www.thegradcafe.com/result/911071
Vanderbilt University,IGP,PhD,American,Interview,on 17/01/2024,E-mail,3.57,0,0,0.0,,https://www.thegradcafe.com/result/905641
Vanderbilt University,IGP,PhD,American,Interview,on 17/01/2024,E-mail,3.5,0,0,0.0,,https://www.thegradcafe.com/result/905637
Vanderbilt University,IGP,PhD,American,Interview,on 17/01/2024,E-mail,3.89,0,0,0.0,,https://www.thegradcafe.com/result/905633
Vanderbilt University,IGP,PhD,International,Interview,on 18/12/2023,E-mail,3.75,0,0,0.0,2.5 years as a tech,https://www.thegradcafe.com/result/902041
Vanderbilt University,IGP,PhD,International,Interview,on 18/12/2023,E-mail,3.88,0,0,0.0,,https://www.thegradcafe.com/result/902032
Vanderbilt University,IGP,PhD,International,Interview,on 12/12/2023,E-mail,3.95,0,0,0.0,Interview invite for late Jan/early Feb date,https://www.thegradcafe.com/result/901458
Vanderbilt University,Interdisciplinary Graduate Program,PhD,American,Accepted,on 14/02/2024,E-mail,3.71,0,0,0.0,,https://www.thegradcafe.com/result/920292
Vanderbilt University,Interdisciplinary Graduate Program (IGP),PhD,International,Interview,on 11/01/2024,E-mail,3.94,0,0,0.0,,https://www.thegradcafe.com/result/905530
Vanderbilt University,Interdisciplinary Graduate Program (IGP) In The Biomedical Sciences,PhD,International,Interview,on 12/12/2023,E-mail,4.0,0,0,0.0,In-person interview and 2-day campus visit in late January,https://www.thegradcafe.com/result/902213
Vanderbilt University,Interdisciplinary Materials Science,PhD,International,Rejected,on 08/03/2024,Website,0.0,0,0,0.0,,https://www.thegradcafe.com/result/930492
Vanderbilt University,Interdisciplinary Materials Science,PhD,International,Rejected,on 01/03/2024,E-mail,3.2,0,0,0.0,,https://www.thegradcafe.com/result/929424
Vanderbilt University,Interdisciplinary Materials Science,PhD,International,Rejected,on 01/03/2024,E-mail,2.79,0,0,0.0,"Grad GPA 3.63 
with a publication and RA , TA experience",https://www.thegradcafe.com/result/927908
Vanderbilt University,Interdisciplinary Materials Science,PhD,International,Wait listed,on 26/01/2024,E-mail,3.68,0,0,0.0,"Congrats on your admit. Please if u have got better offers, inform the department immediately so they could consider us.
Thanks",https://www.thegradcafe.com/result/920087
Vanderbilt University,Interdisciplinary Materials Science,PhD,American,Interview,on 25/01/2024,E-mail,3.4,0,0,0.0,,https://www.thegradcafe.com/result/916875
Vanderbilt University,Leadership & Policy Studies,PhD,International,Accepted,on 30/01/2024,E-mail,0.0,0,0,0.0,Phone call from director. Official letter comes in 1 week.,https://www.thegradcafe.com/result/910894
Vanderbilt University,Leadership And Policy Studies,PhD,American,Rejected,on 23/02/2024,E-mail,3.6,155,168,5.5,,https://www.thegradcafe.com/result/924342
Vanderbilt University,Leadership And Policy Studies,PhD,International,Rejected,on 24/02/2024,E-mail,3.98,0,0,0.0,Master's GPA,https://www.thegradcafe.com/result/924271
Vanderbilt University,Leadership And Policy Studies,PhD,International,Interview,on 11/01/2024,E-mail,3.72,160,160,5.5,Got the email early January. Still haven't heard anything back about the official decision.,https://www.thegradcafe.com/result/909814
Vanderbilt University,Leadership And Policy Studies,PhD,International,Interview,on 03/01/2024,E-mail,4.0,0,0,0.0,,https://www.thegradcafe.com/result/905101
Vanderbilt University,Learning Teaching And Diversity,PhD,American,Accepted,on 19/01/2024,E-mail,3.47,157,155,4.5,Email from program director/advisor on 1/19/24. Official decision update and award on 2/2/24.,https://www.thegradcafe.com/result/916461
Vanderbilt University,Mathematics,PhD,International,Rejected,on 05/04/2024,Website,3.35,165,158,4.0,GRE Math 850.,https://www.thegradcafe.com/result/936238
Vanderbilt University,Mathematics,PhD,American,Accepted,on 09/02/2024,E-mail,3.97,0,0,0.0,,https://www.thegradcafe.com/result/915626
Vanderbilt University,Mechanical ENgineering,PhD,International,Rejected,on 29/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/935534
Vanderbilt University,Medical Physics,PhD,International,Rejected,on 23/02/2024,Website,0.0,0,0,0.0,,https://www.thegradcafe.com/result/924301
Vanderbilt University,Microbiology,PhD,American,Interview,on 18/12/2024,E-mail,3.58,0,0,0.0,IGP,https://www.thegradcafe.com/result/939726
Vanderbilt University,Neuroscience,PhD,American,Interview,on 18/12/2024,E-mail,3.79,0,0,0.0,"Sorry, not IGP. Neuro program! I applied to both ...",https://www.thegradcafe.com/result/939747
Vanderbilt University,Neuroscience,PhD,American,Accepted,on 26/02/2024,E-mail,3.8,324,164,0.0,,https://www.thegradcafe.com/result/924890
Vanderbilt University,Neuroscience,PhD,International,Rejected,on 31/01/2024,E-mail,3.4,0,0,0.0,Notified by E-mail to check the portal.,https://www.thegradcafe.com/result/911222
Vanderbilt University,Neuroscience,PhD,International,Rejected,on 31/01/2024,E-mail,2.6,0,0,0.0,"Despite submitting without AppFee payment, got an email to check the portal, and rejected. Although I didn't expect anything, it made me sad!",https://www.thegradcafe.com/result/911221
Vanderbilt University,Neuroscience,PhD,International,Interview,on 16/12/2023,E-mail,3.97,0,0,0.0,,https://www.thegradcafe.com/result/901939
Vanderbilt University,Philosophy,PhD,American,Wait listed,on 08/03/2024,Other,3.78,0,0,0.0,Emailed the DGS because I hadn't heard anything despite others receiving decisions. Is any intending to decline their offer?,https://www.thegradcafe.com/result/930420
Vanderbilt University,Philosophy,PhD,American,Rejected,on 23/02/2024,E-mail,3.8,0,0,0.0,,https://www.thegradcafe.com/result/927727
Vanderbilt University,Philosophy,PhD,American,Rejected,on 23/02/2024,E-mail,3.96,0,0,0.0,5a/1w/3r/6p,https://www.thegradcafe.com/result/924549
Vanderbilt University,Philosophy,PhD,International,Accepted,on 02/01/2024,E-mail,3.85,0,0,0.0,GPA is undergrad; International but degree in the US. 99.9999% will accept.,https://www.thegradcafe.com/result/924390
